"Cód. Evidência","Evidência","Cód. Tecnologia","Tipo de Tecnologia","Cód. Ciclo","Ciclo"
82549,"1549067048-Guia de orientac?o?es Dida?ticas.pdf",2990,"Digital",61,"Ciclo 2"
82552,"1549077965-IP.TV Critérios de Acessibilidade.pdf",2990,"Digital",61,"Ciclo 2"
82556,"1549073960-ESCOPO MEDIAÇÃO TECNOLÓGICA.pdf",2990,"Digital",61,"Ciclo 2"
82562,"1549074397-Papéis dos atores.pdf",2990,"Digital",61,"Ciclo 2"
82565,"1549075449-Funcionalidades IP.TV-Mano.pdf",2990,"Digital",61,"Ciclo 2"
82574,"1549072829-Tutorial e orientac?o?es.pdf",2990,"Digital",61,"Ciclo 2"
82575,"1549055341-IPTV-Mano Usabilidade.pdf",2990,"Digital",61,"Ciclo 2"
82578,"1549077938-IP.TV Critérios de Acessibilidade.pdf",2990,"Digital",61,"Ciclo 2"
82579,"1549068005-Guia de orientac?o?es Dida?ticas.pdf",2990,"Digital",61,"Ciclo 2"
82587,"1549072537-Evolução Escolas-Salas.pdf",2990,"Digital",61,"Ciclo 2"
82588,"1549077931-IP.TV Critérios de Acessibilidade.pdf",2990,"Digital",61,"Ciclo 2"
82601,"1549068716-DADOS OFICIAIS AM_BA.pdf",2990,"Digital",61,"Ciclo 2"
82603,"1549072567-Resultados AM e BA.pdf",2990,"Digital",61,"Ciclo 2"
82610,"1549066536-Funcionalidades IP.TV-Mano.pdf",2990,"Digital",61,"Ciclo 2"
82612,"1549034681-IPTV Usabilidade.pdf",2990,"Digital",61,"Ciclo 2"
82616,"1549077899-IP.TV Critérios de Acessibilidade.pdf",2990,"Digital",61,"Ciclo 2"
82618,"1549070584-DADOS OFICIAIS AM_BA.pdf",2990,"Digital",61,"Ciclo 2"
82624,"1549077926-IP.TV Critérios de Acessibilidade.pdf",2990,"Digital",61,"Ciclo 2"
82625,"1549074722-Compartilhamento de Dados.pdf",2990,"Digital",61,"Ciclo 2"
82630,"1549075772-Administrador IP.TV.pdf",2990,"Digital",61,"Ciclo 2"
82632,"1549075221-Aula offline.pdf",2990,"Digital",61,"Ciclo 2"
82633,"1549068109-Guia de orientac?o?es Dida?ticas.pdf",2990,"Digital",61,"Ciclo 2"
82634,"1549075566-IPTV Usabilidade.pdf",2990,"Digital",61,"Ciclo 2"
82638,"1549068791-DADOS OFICIAIS AM_BA.pdf",2990,"Digital",61,"Ciclo 2"
82645,"1549075875-Guia da plataforma IPTV_MANO.pdf",2990,"Digital",61,"Ciclo 2"
82649,"1549068166-Guia de orientac?o?es Dida?ticas.pdf",2990,"Digital",61,"Ciclo 2"
82659,"1549073225-IP.TV-Mano - Ambiente Sala de Aula.pdf",2990,"Digital",61,"Ciclo 2"
82666,"1549077957-IP.TV Critérios de Acessibilidade.pdf",2990,"Digital",61,"Ciclo 2"
82674,"1549070375-Resultados AM e BA.pdf",2990,"Digital",61,"Ciclo 2"
90943,"1543431272-Tela_Sensivel_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90945,"1543344578-Variacao_Contraste_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90948,"1542999974-Orientacoes_Mapix-compressed.pdf",3104,"Digital",61,"Ciclo 2"
90949,"1542910680-Compatibilidade_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90950,"1543256735-Tela_Rota_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90952,"1543866028-Tempo_Conteudo_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90955,"1542977823-Conhecimentos_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90957,"1543418452-Informacoes_Escrita_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90960,"1543240728-Limitacoes_Usuarios_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90961,"1543427398-Organizacao_InfosVisuais_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90962,"1543240958-Limitacao_Auditiva_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90963,"1542998462-Apresentacao_Gestor_Mapix-compressed.pdf",3104,"Digital",61,"Ciclo 2"
90965,"1543419895-Sinais_Sonoros_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90966,"1543866922-Tempo_Navegacao_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90968,"1543426733-Recursos_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90972,"1542829758-Taxa_Reutilizacao_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90973,"1548883044-Estrutura_Navegacao_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90975,"1543241339-Navegacao_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90976,"1543426882-Material_Escrito_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90977,"1543241561-Compreensao_Oral_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90978,"1543241893-Alternativa_Auditiva_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90979,"1542916711-Interacao_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90980,"1543243134-Textos_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90981,"1542895339-Escolas_Privadas_Mapix.docx.-compressed.pdf",3104,"Digital",61,"Ciclo 2"
90982,"1543418994-Disponibilidade_Portugues_Escrito.pdf",3104,"Digital",61,"Ciclo 2"
90983,"1543435319-Mecanismos_Prevencao_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90986,"1543433090-Estudos_Solucoes_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90987,"1548877035-Adequacao_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90988,"1542912546-Requisitos_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90992,"1543430614-Linguagem_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90993,"1542911098-Exportacao_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
90999,"1543346453-Brilho_Interface_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91000,"1543426451-Explicacoes_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91001,"1543430980-Representacao_Conteudos_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91002,"1542824968-Alunos_Usuarios_RedePrivada.pdf",3104,"Digital",61,"Ciclo 2"
91003,"1542908956-Testes_Usabilidade_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91005,"1543867689-Elementos_Linguisticos.pdf",3104,"Digital",61,"Ciclo 2"
91006,"1548877188-Tecnologia_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91008,"1542919174-Interacao_AtoresEduc_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91011,"1543243806-Percepcao_Cores_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91014,"1548881360-Auxilio_Retorno_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91019,"1543866287-Versoes_Alternativas_Mapix_2.pdf",3104,"Digital",61,"Ciclo 2"
91023,"1543430438-Alternativa_Mouse_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91025,"1542978497-Dados_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91026,"1542914560-Beneficios_AmbienteEscolar_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91027,"1543243944-Limitacao_Gnosica_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91029,"1543244400-Limitacao_Visual_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91030,"1543432415-Analise_Maturidade_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91032,"1543427558-Operacao_Voz_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91033,"1543350567-Alternativa_Cor_Mapix-compressed.pdf",3104,"Digital",61,"Ciclo 2"
91034,"1543427665-Recursos_escritos_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91038,"1543244982-Deficiencia_Auditiva_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91039,"1543245358-Raciocinio_Matematico_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91040,"1543428263-Sinalizacao_Videos_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91041,"1543257150-Multimidia_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91042,"1543245535-Controle_Tempo_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91047,"1543865424-Versoes_Alternativas_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91048,"1543259605-Acessibilidade_Teclado_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91049,"1543245902-Usuarios_Cegos_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91051,"1543335747-Fontes_Tecnologia_Mapix-compressed (1).pdf",3104,"Digital",61,"Ciclo 2"
91052,"1542998378-Conteudo_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91057,"1543351533-Ampliacao_Interface_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91059,"1543257598-Conversao_Audio_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91063,"1543254233-Pensamento_Abstrato_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91066,"1543433447-Arquitetura_Tecnologia_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91067,"1543254426-Limitacao_GnosicaAuditiva_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91068,"1542977224-Adaptacao_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91070,"1543434266-Modularidade_Arquitetura_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91072,"1542917641-Requisitos_AmbienteEscolar_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91073,"1542977564-Instalacao_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91074,"1543258254-Linearidade_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91076,"1543254586-Elementos_NaoTextuais_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91079,"1548959664-Robustez_Conteudo_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91081,"1542909416-Tutorial Passageiros.pdf",3104,"Digital",61,"Ciclo 2"
91082,"1542998236-Engajamento_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91085,"1543254752-Compreensao_Limitada_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91086,"1542828896-Estados_e_Municipios.pdf",3104,"Digital",61,"Ciclo 2"
91089,"1543254929-Visao_Limitada_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91090,"1542916089-Suporte_Usuario_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91092,"1548952740-Informacoes_Video_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91093,"1542917159-Acao_Feedback_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91094,"1543866676-Funcionalidades_Relevantes_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91096,"1543255768-Limitacoes_Escrita_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91098,"1543870162-Auxilio_Usuarios_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91100,"1543343485-Ampliacao_Telas_Mapix-compressed.pdf",3104,"Digital",61,"Ciclo 2"
91101,"1543001531-Conteudo_e_Objetivos_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91103,"1543350779-Saida_Audio_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91107,"1543255913-Identificacao_Erros_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91109,"1543256121-Alcance_Reduzido_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91110,"1542920996-Identificacao_Inconsistencias_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91111,"1543256252-Controle_Atencional_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91113,"1542913264-Disponibilidade_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91115,"1542918194-Capacidade_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91116,"1543427093-Sinais_Visuais_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91117,"1543346146-Variacao_Cores_Mapix-compressed.pdf",3104,"Digital",61,"Ciclo 2"
91121,"1542997523-Evidencias_Mapix.pdf",3104,"Digital",61,"Ciclo 2"
91150,"1534555237-2-MAPEAMENTO ENTRE REQUISITOS EDUCACIONAIS E REQUISITOS FUNCIONAIS DA TECNOLOGIA.pdf",3124,"Digital",61,"Ciclo 2"
91151,"1534555433-Declaração de Revisão Textual.pdf",3124,"Digital",61,"Ciclo 2"
91152,"1534555241-3-ANÁLISE DE TAREFAS PARA DIFERENTES ATORES.pdf",3124,"Digital",61,"Ciclo 2"
91169,"1534555156-USABILIDADE Emile.pdf",3124,"Digital",61,"Ciclo 2"
91212,"1534555654-Evidência Educacional.pdf",3124,"Digital",61,"Ciclo 2"
91226,"1534555854-Critério 1.pdf",3124,"Digital",61,"Ciclo 2"
91227,"1534555859-Critério 2.pdf",3124,"Digital",61,"Ciclo 2"
91228,"1534555863-Critério 3.pdf",3124,"Digital",61,"Ciclo 2"
91229,"1534555872-Critério 4.pdf",3124,"Digital",61,"Ciclo 2"
91230,"1534555939-Critério 5.pdf",3124,"Digital",61,"Ciclo 2"
91245,"1534556229-Critério 20.pdf",3124,"Digital",61,"Ciclo 2"
91282,"1534555776-FLEXIBILIAÇÃO CURRICULAR.pdf",3124,"Digital",61,"Ciclo 2"
91313,"1534556408-Critério 86.pdf",3124,"Digital",61,"Ciclo 2"
91315,"1534555948-Critério 6.pdf",3124,"Digital",61,"Ciclo 2"
91316,"1534555965-Critério 7.pdf",3124,"Digital",61,"Ciclo 2"
91317,"1534555988-Critério 8.pdf",3124,"Digital",61,"Ciclo 2"
91318,"1534556007-Critério 9.pdf",3124,"Digital",61,"Ciclo 2"
91319,"1534556027-Critério 10.pdf",3124,"Digital",61,"Ciclo 2"
91320,"1534556107-critério 11.pdf",3124,"Digital",61,"Ciclo 2"
93586,"1543863327-Ficha_Avaliação_ECCode.pdf",3247,"Digital",61,"Ciclo 2"
93590,"1548267544-Apple brings Everyone Can Code to schools serving blind and deaf students - Apple.pdf",3247,"Digital",61,"Ciclo 2"
93591,"1543854718-Como instalar um aplicativo iOS.pdf",3247,"Digital",61,"Ciclo 2"
93595,"1543858591-Temas abordados - ECC - Ensino Fundametal .pdf",3247,"Digital",61,"Ciclo 2"
93598,"1549117624-Brasil_ECC_Escolas Status.pdf",3247,"Digital",61,"Ciclo 2"
93599,"1548266171-Aula Exemplo - ECC - Sequencia didática.pdf",3247,"Digital",61,"Ciclo 2"
93600,"1543859008-App_Development_w_Swift_Curriculum_Guide_051717me_ptBr.pdf",3247,"Digital",61,"Ciclo 2"
93603,"1543846547-Disponibilidade da App Store, iTunes Store e Apple Books - Suporte da Apple.pdf",3247,"Digital",61,"Ciclo 2"
93604,"1543853261-Disponibilidade da App Store, iTunes Store e Apple Books - Suporte da Apple.pdf",3247,"Digital",61,"Ciclo 2"
93608,"1543863978-Material de suporte da TE e guia de orientação.pdf",3247,"Digital",61,"Ciclo 2"
93609,"1543845471-Introdução ao Projeto Escolar - PDF Reduzido.pdf",3247,"Digital",61,"Ciclo 2"
93611,"1543841949-Objetivos Educacionais.pdf",3247,"Digital",61,"Ciclo 2"
93616,"1543850368-Tynker - Configuração básica.pdf",3247,"Digital",61,"Ciclo 2"
93618,"1543855612-Objetivos Educacionais.pdf",3247,"Digital",61,"Ciclo 2"
93623,"1548266056-rubrica - todos podem programar.pdf",3247,"Digital",61,"Ciclo 2"
93628,"1543863910-Exemplo Aula ECC - Ensino Médio 2.pdf",3247,"Digital",61,"Ciclo 2"
93629,"1548265717-Teacher Stories - Todo Mundo Pode Programar.pdf",3247,"Digital",61,"Ciclo 2"
93639,"1543842119-Atividades dos atores educacionais .pdf",3247,"Digital",61,"Ciclo 2"
93641,"1543863383-Material de suporte da TE e guia de orientação.pdf",3247,"Digital",61,"Ciclo 2"
93642,"1543858452-Temas abordados - ECC - Ensino Fundametal .pdf",3247,"Digital",61,"Ciclo 2"
93650,"1549117644-Brasil_ECC_Escolas Status.pdf",3247,"Digital",61,"Ciclo 2"
93652,"1543860834-Review for Teachers | Common Sense Education 2018.pdf",3247,"Digital",61,"Ciclo 2"
93654,"1548265639-Teacher Stories - Todo Mundo Pode Programar.pdf",3247,"Digital",61,"Ciclo 2"
93659,"1549117626-Brasil_ECC_Escolas Status.pdf",3247,"Digital",61,"Ciclo 2"
93661,"1548269449-Apple brings Everyone Can Code to schools serving blind and deaf students - Apple.pdf",3247,"Digital",61,"Ciclo 2"
93665,"1543863501-Aula Exemplo - ECC - Sequencia didática.pdf",3247,"Digital",61,"Ciclo 2"
93668,"1543845690-Privacidade para Escolas (Apple).pdf",3247,"Digital",61,"Ciclo 2"
93673,"1543862249-Como avaliamos e revisamos | Commonsense Education.pdf",3247,"Digital",61,"Ciclo 2"
93675,"1548264802-Escolas Everyone Can Code - 2018:2019.pdf",3247,"Digital",61,"Ciclo 2"
93678,"1543858307-Material de suporte da TE e guia de orientação.pdf",3247,"Digital",61,"Ciclo 2"
93679,"1548267092-Acessibilidade Apple - iOS e MacOS.pdf",3247,"Digital",61,"Ciclo 2"
93682,"1548269530-bug reporter.pdf",3247,"Digital",61,"Ciclo 2"
93683,"1543853509-Teacher Stories - Todo Mundo Pode Programar.pdf",3247,"Digital",61,"Ciclo 2"
93685,"1543853580-Introdução ao Projeto Escolar - PDF Reduzido.pdf",3247,"Digital",61,"Ciclo 2"
93689,"1543846385-Requisitos mínimos 2.3.2.pdf",3247,"Digital",61,"Ciclo 2"
93697,"1543859632-Aula Exemplo - ECC - Sequencia didática.pdf",3247,"Digital",61,"Ciclo 2"
93698,"1548267982-Acessibilidade Apple - iOS e MacOS.pdf",3247,"Digital",61,"Ciclo 2"
93704,"1543863764-Como usar o livro - ECC.pdf",3247,"Digital",61,"Ciclo 2"
93705,"1548268572-Aula Exemplo - ECC - Sequencia didática.pdf",3247,"Digital",61,"Ciclo 2"
93708,"1543842804-CSTA_K-12_CSS.pdf",3247,"Digital",61,"Ciclo 2"
93711,"1543853878-Criando Playgrounds - WWDC.pdf",3247,"Digital",61,"Ciclo 2"
93712,"1543852589-Gestão de Ciclo de Vida iOS.pdf",3247,"Digital",61,"Ciclo 2"
93715,"1548268542-apple sala de aula em portugues.pdf",3247,"Digital",61,"Ciclo 2"
93717,"1543863440-Material de suporte da TE e guia de orientação.pdf",3247,"Digital",61,"Ciclo 2"
93722,"1543861420-Exemplo - Colégio Mackenzie.pdf",3247,"Digital",61,"Ciclo 2"
93727,"1548269486-Apple brings Everyone Can Code to schools serving blind and deaf students - Apple.pdf",3247,"Digital",61,"Ciclo 2"
93732,"1548267174-Acessibilidade Apple - iOS e MacOS.pdf",3247,"Digital",61,"Ciclo 2"
93733,"1543859175-Material de suporte da TE e guia de orientação.pdf",3247,"Digital",61,"Ciclo 2"
93737,"1543863572-Aula Exemplo - ECC - Sequencia didática.pdf",3247,"Digital",61,"Ciclo 2"
93739,"1543861730-Introdução ao Projeto Escolar - PDF Reduzido.pdf",3247,"Digital",61,"Ciclo 2"
93744,"1543850080-Recuperação de Senha iCloud.pdf",3247,"Digital",61,"Ciclo 2"
93747,"1548267894-Acessibilidade Apple - iOS e MacOS.pdf",3247,"Digital",61,"Ciclo 2"
93748,"1543850956-Gestão de Ciclo de Vida iOS.pdf",3247,"Digital",61,"Ciclo 2"
93749,"1548267959-apple sala de aula em portugues.pdf",3247,"Digital",61,"Ciclo 2"
93750,"1543861793-Introdução ao Projeto Escolar - PDF Reduzido.pdf",3247,"Digital",61,"Ciclo 2"
93751,"1543854295-Swift Playgrounds - Support - Apple Developer.pdf",3247,"Digital",61,"Ciclo 2"
93752,"1543854922-apple-device-management-for-beginners.pdf",3247,"Digital",61,"Ciclo 2"
93753,"1543855386-Privacidade para Escolas (Apple).pdf",3247,"Digital",61,"Ciclo 2"
93758,"1543842925-Exemplo Aula ECCode.pdf",3247,"Digital",61,"Ciclo 2"
93764,"1543857832-Objetivos Educacionais.pdf",3247,"Digital",61,"Ciclo 2"
95601,"1544653490-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95603,"1544653800-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95605,"1550243406-Histórico de Tecnologia.pdf",3364,"Digital",61,"Ciclo 2"
95606,"1544653792-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95608,"1550246743-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95610,"1550246803-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95612,"1544651501-Critérios Tecnológicos -  Evidencia 4.2.5.5.pdf",3364,"Digital",61,"Ciclo 2"
95613,"1550246906-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95614,"1544653695-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95617,"1550246787-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95619,"1544651787-Critérios Tecnológicos -  Evidencia 2.7.1 e 2.7.2.pdf",3364,"Digital",61,"Ciclo 2"
95620,"1550246982-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95621,"1544655015-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95622,"1550246782-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95623,"1544653506-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95624,"1550246811-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95625,"1550246911-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95626,"1550246986-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95628,"1544653525-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95630,"1550243646-Evidência - PrepApp Editorial.pdf",3364,"Digital",61,"Ciclo 2"
95631,"1550247009-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95635,"1550246797-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95636,"1544653858-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95638,"1544653677-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95641,"1544653551-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95642,"1544655005-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95643,"1544653665-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95648,"1544653692-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95649,"1544653555-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95653,"1544655032-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95654,"1550246819-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95655,"1550247000-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95657,"1544651793-Critérios Tecnológicos -  Evidencia 2.7.1 e 2.7.2.pdf",3364,"Digital",61,"Ciclo 2"
95658,"1550243714-Evidência - PrepApp Editorial.pdf",3364,"Digital",61,"Ciclo 2"
95659,"1550246928-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95660,"1544654877-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95663,"1550246925-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95664,"1544653558-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95665,"1544653579-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95666,"1544649759-Critério Mínimo - Critérios Tecnológicos -  Evidencia 2.8 - Usabilidade.pdf",3364,"Digital",61,"Ciclo 2"
95668,"1544653585-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95669,"1544653768-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95670,"1544653865-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95671,"1544653837-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95673,"1550243461-Evidência - Usuários.pdf",3364,"Digital",61,"Ciclo 2"
95674,"1550246999-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95675,"1550246754-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95677,"1544653843-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95680,"1544653589-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95681,"1550246946-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95682,"1544655027-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95683,"1550246749-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95684,"1544654979-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95686,"1544653681-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95689,"1544653815-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95690,"1544653598-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95691,"1550246774-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95693,"1544653833-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95694,"1544653600-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95695,"1550246949-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95696,"1544653674-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95697,"1544653605-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95699,"1550247014-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95700,"1550246961-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95701,"1550246994-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95702,"1550246765-Guia PrepApp - PSDidáticas_baixa.pdf",3364,"Digital",61,"Ciclo 2"
95703,"1544653743-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
95704,"1544653819-Relatório Acessibilidade.pdf",3364,"Digital",61,"Ciclo 2"
